"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","groupWnt1.OVX.b4","AveExpr","F","P.Value","adj.P.Val"
"Sftpd",0.0610838671744312,-0.151018305475226,0.170797130599859,0.087597854438606,0.0346518321269941,2.99122538359824,0.0403028116368883,0.795928129388256
"Abcf3",0.179041342570049,-0.283279957344318,-0.353654682210181,-0.100917584876903,0.167135610451423,2.99071791967984,0.0403260247784404,0.795928129388256
"B3gnt3",-0.119533856776346,-0.0181111020932488,0.223201963611595,0.0951353683554484,0.0465369916335706,2.99043508928625,0.0403389685765707,0.795928129388256
"Srgap2",-0.244579705844724,0.141601691649966,0.254111973781807,-0.108375300214167,0.0722585206279463,2.99032103230082,0.0403441896698348,0.795928129388256
"Pfdn4",-0.210828976017398,0.329568867569955,0.151532741581477,-0.0594408613677249,0.0589634569524907,2.9900563791097,0.0403563072486046,0.795928129388256
"Olfr867",-0.101955256500174,-0.0348872045208982,-0.0250408651420812,-0.181620941602021,0.0456876068153399,2.98884423137494,0.0404118568530522,0.795928129388256
"Arfrp1",0.00891424216239086,-0.233864962075704,-0.28642683206857,0.226363519212554,0.118992545511759,2.98651129718532,0.0405189979933346,0.795928129388256
"Borcs8",-0.113590084183648,-0.188982295882763,-0.0733717336258902,0.127172185601885,0.0619937762398103,2.98641940505322,0.04052322435762,0.795928129388256
"Zkscan3",-0.296334611543725,0.0631614518135831,0.281756825119233,0.0247591645804505,0.0937219714345142,2.98564910426941,0.0405586709704837,0.795928129388256
"Tas2r119",-0.0821268055621182,0.246706594029866,-0.0125422376295114,-0.160146581143658,0.046104291781963,2.98411716228292,0.0406292636546385,0.795928129388256
"Shisal2a",-0.120969038345402,-0.0678724481302616,0.110730452488473,0.0316276826317214,0.0362964880539362,2.98251625961252,0.0407031735897673,0.795928129388256
"H3c2",-0.179997510015882,0.00389151999029357,0.0231754446515948,-0.0970552985903252,0.0851359684246655,2.9789305210326,0.0408692375399934,0.795928129388256
"Fli1",-0.182546079301785,0.149026350784727,0.201325727179642,0.139320697847685,0.0693359749559202,2.97875107324647,0.0408775670767374,0.795928129388256
"Bbx",-0.0916925140849383,0.0624146779055411,0.316333162877084,-0.15625166566995,0.0700243978818585,2.97784411625364,0.0409196934508641,0.795928129388256
"Ms4a5",-0.040168067598628,-0.0562088127903996,-0.0503557691525809,-0.149059107633187,0.0276919003113177,2.97757130450833,0.0409323740426239,0.795928129388256
"Txn1",-0.338787176147187,0.297669946515528,0.170735982199932,-0.0135766606001477,0.141547694832149,2.97703832639206,0.0409571595011245,0.795928129388256
"Bhlhe22",-0.120968744393462,0.298343192338696,-0.0530118556288294,-0.128508190727063,0.0573480799520736,2.97641744066881,0.0409860530958198,0.795928129388256
"Gm3409",0.035881777183584,-0.0979899354005003,0.198552530983577,0.22815563653919,0.0932771916141057,2.97495134685533,0.0410543653378809,0.795928129388256
"Aspm",-0.0142411741654627,-0.118370234165887,0.0968303168025648,-0.169497135493224,0.129450191567876,2.97416901227304,0.0410908674864574,0.795928129388256
"Unc119",0.0208181532662662,-0.0234294432907124,0.18445989315133,-0.0690038831364711,0.0448870360381488,2.97413463970664,0.0410924720312925,0.795928129388256
"Ctdspl2",-0.0113633664738414,0.242132656018804,0.153746917197677,0.0731244929268565,0.0568365137323135,2.97401829351984,0.0410979036784126,0.795928129388256
"Syt16",0.127713733063406,-0.0600193088675783,0.171665165059185,-0.0549649028147823,0.0646459154126487,2.97401226366497,0.04109818520429,0.795928129388256
"Cited2",-0.100784911571188,-0.21158521317934,-0.158161199901148,-0.00909087704482975,0.0654734590753815,2.9728990080554,0.0411501967427946,0.795928129388256
"Brd1",-0.0835816894028808,-0.145095417974043,0.137982860483223,0.151131001620037,0.0358851259963331,2.97248912858661,0.0411693640057396,0.795928129388256
"Prox1",0.123065751424988,-0.0409341978208087,0.35146061073089,0.143647631828636,0.0702153125438708,2.97247345024397,0.0411700973630218,0.795928129388256
"Cnnm2",-0.0454206406373907,-0.11113620710482,0.00459031597018541,-0.12366478008809,0.0529409925617431,2.97218319310408,0.0411836766994612,0.795928129388256
"Dnajc21",-0.135803595669915,-0.120923047723526,-0.0105945805991906,0.00350659015777761,0.0338649493221297,2.9718624410175,0.041198688239827,0.795928129388256
"Vmn2r31",-0.0640026567631378,0.0602942898467044,0.498427073331123,0.424104914582366,0.234494668130758,2.97182298643241,0.0412005351579745,0.795928129388256
"Zmynd19",-0.0694495815076822,-0.104716130790772,-0.0520778581557364,-0.169193802311528,0.0803965987171074,2.97181503450823,0.0412009074080746,0.795928129388256
"Olfr641",0.0410695297360017,0.0561581250336965,-0.0690538777941138,-0.23867824415931,0.0447287152639838,2.97154892734401,0.0412133666318784,0.795928129388256
"Pank4",0.245883088440636,-0.242287074948082,0.0926571572204084,0.0230372129893521,0.170173004695708,2.97126799123834,0.04122652449457,0.795928129388256
"D17H6S53E",-0.057488055178568,-0.00184031440652368,0.0763869523349914,0.192215785873925,0.0504189686693214,2.97038441247474,0.0412679366932872,0.795928129388256
"Ncoa3",0.165828630816245,0.0584179693899542,-0.117488241235872,-0.0186074592833679,0.0521385188772447,2.9701866650359,0.0412772109108824,0.795928129388256
"Pdgfra",-0.0752003018761212,-0.0411594730204116,-0.248873415667664,-0.154685487968906,0.049087772533883,2.96829295944909,0.0413661365843409,0.795928129388256
"Asb15",-0.0716995561230652,0.217108015671773,0.155069087998866,-0.134796266116159,0.0330343477191923,2.96810468557382,0.0413749887677812,0.795928129388256
"Il36rn",-0.115823897262895,-0.171185560637663,-0.134771047942418,0.0193464650682414,0.0343892285843101,2.96758196331561,0.0413995764572704,0.795928129388256
"Tmem71",-0.0477489854443313,0.221995171306155,0.000723153596418177,-0.265676081004207,0.0594871434230272,2.96736317288314,0.0414098724784475,0.795928129388256
"Gm525",0.0204995682429131,-0.190145285965207,-0.191773384019428,-0.124105690062924,0.0409943535369548,2.96651458969455,0.0414498315464875,0.795928129388256
"Tmem120a",-0.0198247219649332,-0.187172798496718,0.221500730403548,0.172051953340775,0.0523941599952599,2.96636712902646,0.0414567795210782,0.795928129388256
"Zfp322a",0.164863609183097,-0.197005524258981,-0.0169632823940822,-0.0339775446170732,0.0461369839277398,2.96614922771348,0.0414670487457353,0.795928129388256
"Gipc3",-0.18307237127089,-0.0833432144106304,0.0939502236171934,0.00640178251109008,0.063248744594932,2.96560021999965,0.0414929342909103,0.795928129388256
"Sgo1",-0.241081559341546,-0.00280349416173507,-0.0356949038341711,-0.0778934194843651,0.0590627411758982,2.96508219133558,0.0415173749213189,0.795928129388256
"Tsen34",0.0432027877564756,0.134972634023621,0.20970946789008,0.142746381860913,0.0641832774106407,2.96379639713572,0.0415781048872819,0.795928129388256
"Olfr56",-0.222680067028695,0.178222933316844,0.211138992007911,-0.0528701402113617,0.075924677805532,2.96376374847939,0.0415796481594535,0.795928129388256
"Dnajc7",-0.0971892535255449,-0.104459433487295,0.049859981745148,-0.131476298376513,0.0610919355084783,2.96342102814383,0.0415958519085756,0.795928129388256
"Mafa",-0.205398118471714,0.1691406953956,0.059471407457188,-0.11019342932275,0.0390380024904476,2.96287023781928,0.0416219072172753,0.795928129388256
"Mier2",-0.0502897582007958,-0.0467119739583399,0.184374483901258,0.181818559718782,0.0565901850927141,2.96166252313961,0.0416790992318922,0.795928129388256
"Megf6",0.194466594634326,-0.255289319229291,-0.0172404316420903,0.171049637397417,0.0403813551752259,2.96007625493214,0.0417543447010699,0.795928129388256
"Pitrm1",-0.221582273168855,0.0434021049916983,0.123895459330761,-0.173945779977243,0.0669432633165684,2.95943579149162,0.0417847662951501,0.795928129388256
"Dhps",-0.0121298696316188,-0.215744530841997,0.174754263595941,0.10718013402749,0.0824371326367876,2.95772066845518,0.0418663494976668,0.795928129388256
"Lamtor4",-0.141035286620447,-0.135778713030602,0.130727945478943,0.068072421511016,0.0921912061204726,2.9577046719537,0.0418671111984941,0.795928129388256
"Zcchc24",-0.0505734017372105,0.0567637668551522,-0.106834274110136,-0.234125996125834,0.0730919674044629,2.95755928280741,0.0418740348265964,0.795928129388256
"Uck2",-0.209529340779248,0.237316934127818,0.0448035155321753,-0.152246072906741,0.0688163669704305,2.95648391142957,0.0419252832416295,0.795928129388256
"Cga",-0.0650788702327248,-0.169151664210715,0.128643579308087,0.111155833303674,0.0395505595179,2.95644204482549,0.0419272798032298,0.795928129388256
"Hoxc13",0.0177802192206469,0.160169606552201,0.302920430287586,-0.0661627762742937,0.0544083419019987,2.95577966478437,0.0419588812490567,0.795928129388256
"Psme1",0.118386922608416,0.116236216562433,0.0755880486294661,-0.103545841838931,0.0416174632463327,2.95509912972638,0.0419913751966703,0.795928129388256
"Eed",-0.0475073007326074,-0.0190046875085048,0.0883952752157194,-0.167749039691619,0.0502209821034149,2.95408922303853,0.0420396451268811,0.795928129388256
"Epgn",-0.117333099518482,-0.143090901359077,0.0963674767575496,0.150687030234036,0.05465152271808,2.95391252262516,0.0420480968301705,0.795928129388256
"Pum2",-0.0629081261381396,-0.0394985235235577,-0.170410322259228,0.0908393480717386,0.0399980771724777,2.95371029062384,0.0420577719413313,0.795928129388256
"Zswim5",-0.10616247837518,-0.0225804578472523,-0.0524341922528868,0.162801717154009,0.0424553820401767,2.95298060734696,0.0420927008460896,0.795928129388256
"Sec31b",0.0976822569526866,-0.0241944165396732,-0.0851076433062466,-0.19727626263768,0.0507463610702796,2.95214042569629,0.0421329573098425,0.795928129388256
"Olfr371",-0.172471747096657,0.0672286951201317,0.184055789118175,-0.0150551838114523,0.0272436899347457,2.9507650437229,0.0421989456292854,0.795928129388256
"Ssna1",0.000741899698705307,0.175757825713379,-0.0729340935293407,-0.303405777979521,0.145720887249207,2.95018936626757,0.0422265981565701,0.795928129388256
"Cops6",-0.127378098810238,0.204073345273577,0.336673223353806,-0.0396558511801268,0.0630940244341518,2.94932410958508,0.0422681967517426,0.795928129388256
"Kiss1r",0.0374105981295132,0.163687396723585,0.281931481543681,0.0940448989193431,0.0495232283044945,2.94927593953764,0.042270513881929,0.795928129388256
"Clpx",-0.0393538537430686,-0.196816423581497,-0.137763123173668,-0.0669538113087466,0.0338875690169747,2.94865524290604,0.0423003834038544,0.795928129388256
"Tas2r104",-0.00843799825650602,0.184025326062653,-0.0334027300177542,-0.233639767443098,0.0517961829958879,2.94849351049722,0.0423081700644026,0.795928129388256
"Mzt1",-0.0715382421480237,-0.139465086230365,0.0995606029295877,0.00142158574394199,0.0520909124347657,2.9452955192329,0.0424624514050628,0.795928129388256
"Nyx",-0.259979653423777,0.155105278517325,0.267800237081368,-0.197978810734535,0.0761286310540977,2.94508427112056,0.0424726637017564,0.795928129388256
"Fbxl16",-0.0577738329335088,0.114909661228558,0.13578948524012,-0.175962172451843,0.0303748127591129,2.94500122873892,0.0424766789058062,0.795928129388256
"Otp",-0.0682977991468291,0.253120023384068,-0.0153198071760415,-0.10847265820898,0.045431063983204,2.94262991860838,0.0425915049817464,0.795928129388256
"Rad51d",-0.0252629869353753,0.341913447012635,-0.0106161111996286,-0.1812646613006,0.0962544975883988,2.9419697462863,0.0426235311557788,0.795928129388256
"Spag11a",-0.0521453538771261,0.165330743224317,0.0331760150793611,-0.207192453091858,0.0470596841707559,2.94183154928292,0.0426302385824469,0.795928129388256
"Sgk2",-0.0784055463176573,0.14272579557358,0.289328103923621,-0.1117158615976,0.0488642273999046,2.9413948995183,0.0426514388549021,0.795928129388256
"Mfsd13b",-0.02396342831125,-0.0311031764650667,0.353480727611378,0.0857730002654936,0.0534552574043079,2.93970165498305,0.0427337553926915,0.795928129388256
"Srxn1",-0.00864651306804391,0.0209781501656145,-0.0811768181408443,-0.254851305772545,0.0538276983121271,2.9387183173587,0.0427816374390431,0.795928129388256
"Ybx1",-0.0525176596880894,-0.124259102221717,-0.118621005431066,-0.098623771765407,0.0546136421273456,2.93428166645114,0.0429983823399627,0.795928129388256
"Zap70",-0.0545256422642508,0.211848630525345,-0.0442275980972584,-0.206526968407629,0.0489823254416474,2.93337038092563,0.043043045755625,0.795928129388256
"Pate3",0.179517072782051,0.0663343064791877,0.160185848248029,0.211871215196804,0.0493732809482749,2.93323456466187,0.043049706522078,0.795928129388256
"Cdc42bpg",0.0347552282566285,0.0235219946589509,0.0793724117478391,-0.175099420949118,0.0683020295032093,2.9326743119998,0.0430771942706168,0.795928129388256
"Anapc5",-0.0617784686509867,0.186592919686504,0.472405256526546,0.0008970975654292,0.217662946620161,2.93197663692739,0.043111450442035,0.795928129388256
"Olfr149",-0.0869108917312358,-0.00181807819772606,0.0306709619027029,-0.127923934398936,0.0152925578972138,2.93168993935171,0.0431255358088566,0.795928129388256
"Mroh6",0.031157586399431,-0.0289542510766551,0.119048047476956,0.190276882586176,0.0492600639247027,2.92863666883603,0.0432758454848063,0.795928129388256
"Hoxa6",-0.19671590806004,-0.0575571802126075,-0.0039272553356007,-0.127579885623078,0.0519633216250197,2.92649859505115,0.0433814318638137,0.795928129388256
"Clu",-0.0386358864468023,-0.224112511574717,-0.208938612313849,-0.112625261588252,0.0822395004929476,2.9258956513113,0.0434112569686844,0.795928129388256
"Ezh1",-0.190077029592812,-0.0424857909921369,0.0826749671452357,0.0232188408561159,0.0370914785126866,2.92501175556249,0.0434550189400546,0.795928129388256
"Fam227b",-0.000365237326269545,-0.199617607186174,0.082365770504569,-0.0359885668840538,0.0579119885674288,2.92499573989303,0.0434558123129257,0.795928129388256
"Fez2",-0.0616035457053028,-0.0162480300858162,0.0773736710407282,-0.179970841892766,0.065834097139557,2.92397379584353,0.0435064684550844,0.795928129388256
"H1f9",-0.102976560395006,0.226043294344178,0.0772814051431934,0.0182394969633374,0.0496175934712577,2.92328101162105,0.0435408443103394,0.795928129388256
"Adam11",-0.11572760548397,0.102914038894601,0.268057758544814,-0.0346478416325883,0.0563531429085495,2.92160064391261,0.0436243437376527,0.795928129388256
"Fbxw27",-0.125338386465322,-0.0156564897229492,0.0188170751309793,-0.174800551759669,0.0391758421576045,2.92077860384902,0.0436652537567259,0.795928129388256
"Cep120",-0.117116551094086,0.0219262034308607,0.10851153409593,-0.101661841411612,0.0295671629409642,2.92060492660748,0.0436739022661142,0.795928129388256
"Irf2",-0.26331113321507,0.196158943376553,0.162882190577512,-0.168595622732806,0.0667117027468577,2.91886929040865,0.0437604307123828,0.795928129388256
"Mybpc2",0.00151015040390687,-0.0246939770712736,-0.0382875606679491,-0.210332451616439,0.0587949183790565,2.91884088192745,0.0437618485018934,0.795928129388256
"Cox7b",0.0401663088024856,-0.228637838070642,-0.0656865618220277,-0.0374166761705531,0.0820528075434019,2.91792037282504,0.043807814982576,0.795928129388256
"Enpp7",0.0237893727233531,-0.206356350574033,0.148627742602702,0.113016364306674,0.0637246195330758,2.91716220972415,0.0438457130459099,0.795928129388256
"Nrf1",-0.0136004248372484,-0.249583699608514,0.0651553422892356,-0.0280349750206484,0.0750111510579703,2.91667004034513,0.0438703335872697,0.795928129388256
"Dctn3",-0.36348727354752,0.149925918411886,0.124091381634015,-0.129054179304625,0.0722607393762962,2.91587039933853,0.0439103665409127,0.795928129388256
"Iqcf1",-0.256192651562178,-0.000869518315152085,-0.0932022958435425,-0.125746067417309,0.0472738594078937,2.91575410458181,0.0439161919101493,0.795928129388256
"Slx1b",0.111481287919602,0.108113083669576,-0.0377290470800471,-0.152705197361804,0.0519962039873987,2.91526831018078,0.0439405349104211,0.795928129388256
"Arap3",-0.0297256301424882,-0.200990797643876,0.0493942421523646,0.13360267822132,0.0375507188655746,2.91445764291964,0.0439811890758473,0.795928129388256
"Kctd4",-0.0762175216522503,0.281109552103532,-0.0586766766407215,-0.142343654710886,0.0719516867579031,2.91402794901146,0.0440027539867402,0.795928129388256
"1700029H14Rik",0.00878614139176818,-0.00328203695676441,0.00691471410553473,-0.179261179932681,0.0382675791065905,2.9135531979782,0.0440265932132443,0.795928129388256
"Cyb561d1",0.0402878556238555,-0.132985684884609,0.00676509804324218,-0.089925455998937,0.0457605146310479,2.91281640808706,0.0440636176464636,0.795928129388256
"Paqr9",-0.238197239019396,-0.112705950292715,-0.15008044648565,0.0868303791693074,0.0930234590200887,2.91264071948526,0.0440724510531762,0.795928129388256
