"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"Hsf2";-0,0571975769078014;0,0387955764542428;-3,02885685942255;0,00685399476419705;0,704840524293065;-2,41311082139844
"Casp8";-0,0962664368033739;0,12167131013313;-3,02573882913602;0,0069017153843299;0,704840524293065;-2,41938849663992
"Drosha";-0,0914207794687184;0,194339490795834;-3,02380140053811;0,00693152913532699;0,704840524293065;-2,42328819811129
"Myh4";-0,0703786476456986;0,0806017771184968;-3,02379770683811;0,00693158609406694;0,704840524293065;-2,4232956321333
"Ralgapb";-0,0637778263688682;0,112504837041887;-3,02309378821133;0,00694244915650786;0,704840524293065;-2,42471230256504
"H4c3";0,0566895444432162;0,0450304664673239;3,02012938488854;0,00698837779899651;0,704840524293065;-2,43067717766415
"Scfd2";0,0575144166040294;0,0419350031648003;3,01722999295853;0,00703358370824687;0,704840524293065;-2,43650946654864
"Aadacl4fm1";-0,0562210187776213;0,0354357328595057;-3,01613452042729;0,00705073736510618;0,704840524293065;-2,43871261321608
"Irf3";-0,0725594673595491;0,146301239647399;-3,01494350208228;0,00706943309315018;0,704840524293065;-2,44110763039199
"Cdk5rap1";0,0607559050332309;0,0478134784199798;3,01446139756004;0,00707701445028285;0,704840524293065;-2,44207700911248
"Rap2a";0,0687946071063686;0,0594436700191961;3,0039833114871;0,00724374552972523;0,714950775815784;-2,46313343270342
"Pnkp";-0,0711866659441411;0,0484498636814443;-3,00165777369417;0,00728126242454575;0,714950775815784;-2,46780360236998
"Eif5a2";0,0688261154112892;0,0471244671672686;2,99759919235377;0,00734718849734825;0,714950775815784;-2,47595132315277
"Esp1";-0,0543514515119264;0,0337144002759165;-2,99643891334499;0,00736614151087426;0,714950775815784;-2,47827996896226
"Rasl11a";-0,0563160198364138;0,0258639593759497;-2,99623693583162;0,00736944561698602;0,714950775815784;-2,4786853023647
"Abtb1";-0,078218437356446;0,168020148765504;-2,98767720293721;0,00751079741508342;0,717470058105013;-2,49585510430051
"Adamts4";-0,0548847467978317;0,0394209018377057;-2,98749932025306;0,00751376251986028;0,717470058105013;-2,49621174768647
"Scd1";-0,114636547566564;0,0787767119716604;-2,98579777174187;0,00754218266596649;0,717470058105013;-2,49962289625225
"Esrra";-0,069364282600632;0,0830403603296705;-2,98540926549675;0,00754868625543087;0,717470058105013;-2,50040165887488
"Ddah1";0,0635909484080251;0,0642141936390496;2,97971228673097;0,00764467838101691;0,722924030334144;-2,5118175008471
"Ptprt";0,0838301377785541;0,0563369631524459;2,97443990806577;0,00773456640133047;0,726173191840507;-2,52237617839549
"Zscan5b";-0,0676790348417171;0,0482710676784999;-2,96947727186285;0,00782010598821898;0,726173191840507;-2,53230895568894
"Pgam1";-0,100592714504146;0,123183442156934;-2,96408548051357;0,00791407838882649;0,726173191840507;-2,54309450134735
"Pla2g4c";0,0521083880503684;0,0385554140102011;2,95915461315984;0,00800097133391598;0,726173191840507;-2,55295235259459
"Nol3";0,059647186556572;0,0373025870544397;2,95878600101739;0,00800750397912881;0,726173191840507;-2,55368906770857
"Alcam";0,0575913962917798;0,0217761012754175;2,9558834563933;0,00805912387316811;0,726173191840507;-2,55948908041909
"Bmp6";0,0712218285994812;0,0404734733317252;2,95488919012682;0,00807688000687047;0,726173191840507;-2,56147543776478
"Fmo2";-0,0739008057803591;0,0611805236768028;-2,95473006014682;0,00807972533732588;0,726173191840507;-2,56179332889373
"Aga";0,0496346775770452;0,0327987227356773;2,94686201474838;0,00822162298722355;0,726173191840507;-2,57750403567507
"Ralb";0,0750366935788821;0,0530355331732484;2,94619347381965;0,00823379012949823;0,726173191840507;-2,5788383126165
"Ankrd13c";-0,103418848269626;0,135415876899535;-2,94368349653075;0,0082796258049165;0,726173191840507;-2,58384682653756
"Nt5c";-0,0482712508725008;0,0219186914222976;-2,9430194784939;0,00829179280960574;0,726173191840507;-2,58517159524955
"Rsrp1";-0,109701527314908;0,178291940646933;-2,93836989299233;0,00837747303989684;0,726173191840507;-2,59444505711522
"Trim63";0,054822646246595;0,0266245146096147;2,93589558256854;0,00842341583608325;0,726173191840507;-2,59937797115149
"Ttc13";0,0571895900348063;0,0534818410936918;2,93279360997094;0,00848135630177897;0,726173191840507;-2,60556022959666
"Tmprss7";0,0625377922741059;0,0467456089407951;2,93173990514232;0,00850112530805078;0,726173191840507;-2,60765976603628
"Tex15";0,0679556333579924;0,0435580062541629;2,93110842513267;0,00851299405510184;0,726173191840507;-2,60891788436321
"Acsbg2";0,0603336211860104;0,0402500609175899;2,92805667848622;0,0085705775136119;0,726173191840507;-2,61499667438017
"Tgds";0,052223119851109;0,0342168874899395;2,92482705313969;0,00863192621714278;0,726173191840507;-2,62142742057074
"Rcn3";0,0593872706543575;0,0497933187667685;2,92352236314806;0,00865682943026634;0,726173191840507;-2,62402459481295
"Plekhb2";0,0560755320202499;0,0445475887799828;2,92340132843336;0,00865914318131814;0,726173191840507;-2,62426551174777
"Pgm1";0,0518987565583043;0,0518838520172828;2,92165294584442;0,008692632557114;0,726173191840507;-2,62774524609108
"Cd164";0,0610585206981116;0,0464410424086997;2,92022938832053;0,00871999221800974;0,726173191840507;-2,63057796501124
"Krt75";0,0548577480470765;0,0370059482765163;2,91975981798244;0,00872903517650729;0,726173191840507;-2,63151225265913
"1700109H08Rik";0,0614295613616657;0,0506639313389219;2,91557777736247;0,00880997221585442;0,726173191840507;-2,63983082317344
"Hmgn2-ps";-0,0701492044458019;0,0870829180506279;-2,91316520971725;0,00885699210173316;0,726173191840507;-2,64462782661936
